Registro_ID,Provincia_ID,Año,Trimestre,Provincias,Hogares,Comercial,Gobierno,Otros,Total,TiempoTrim_ID,dif_total,Periodo,porc_hogares,porc_comercial,porc_gobierno,porc_otros
300,12,2022,1,La Rioja,24556,2389,102,441,27488,20221,0,2022Q1,89.33352735739231,8.69106519208382,0.3710710128055879,1.6043364377182772
301,13,2022,1,Mendoza,146185,14222,607,2623,163637,20221,0,2022Q1,89.33493036415969,8.691188423156133,0.370943001888326,1.602938210795847
302,14,2022,1,Misiones,81592,7938,339,1464,91333,20221,0,2022Q1,89.3346326081482,8.691272595885387,0.37116923784393374,1.6029255581224748
303,15,2022,1,Neuquén,58821,5722,244,1056,65843,20221,0,2022Q1,89.33523685129778,8.6903695153623,0.3705784973345686,1.603815136005346
304,16,2022,1,Río Negro,63757,6203,265,1144,71369,20221,0,2022Q1,89.33430481021172,8.691448668189269,0.37130967226667044,1.6029368493323433
305,17,2022,1,Salta,97423,9478,405,1748,109054,20221,0,2022Q1,89.33464155372567,8.691107157921763,0.3713756487611642,1.6028756395913952
306,18,2022,1,San Juan,56073,5455,233,1006,62767,20221,0,2022Q1,89.3351601956442,8.690872592285755,0.37121417305271875,1.602753039017318
307,19,2022,1,San Luis,26864,2613,112,482,30071,20221,0,2022Q1,89.33523993216055,8.689435003824283,0.37245186392205115,1.602873200093113
308,20,2022,1,Santa Cruz,21232,2065,88,381,23766,20221,0,2022Q1,89.3377093326601,8.688883278633341,0.3702768661112514,1.6031305225953043
309,21,2022,1,Santa Fe,561564,54632,2333,10077,628606,20221,0,2022Q1,89.33481385796509,8.69097654174475,0.37113867828178543,1.6030709220083805
310,22,2022,1,Santiago del Estero,60303,5867,251,1082,67503,20221,0,2022Q1,89.33380738633838,8.691465564493429,0.3718353258373702,1.602891723330815
311,23,2022,1,Tierra del Fuego,16050,1561,67,288,17966,20221,0,2022Q1,89.33541133251698,8.688634086608038,0.3729266392073917,1.603027941667594
312,24,2022,1,Tucumán,165226,16074,686,2965,184951,20221,0,2022Q1,89.33501305751254,8.690950576098535,0.37090905158663645,1.6031273148022989
